Date,Close,High,Low,Open,Volume
2021-04-13,35.247501373291016,36.345001220703125,33.0,35.470001220703125,27227600
2021-04-14,41.63249969482422,43.522499084472656,35.75,35.89250183105469,84552400
2021-04-15,39.11000061035156,41.5625,38.20000076293945,40.75,31427200
2021-04-16,38.67250061035156,40.04999923706055,37.8125,39.0,20858800
2021-04-19,41.092498779296875,43.79999923706055,40.58250045776367,42.95000076293945,42080800
2021-04-20,39.63249969482422,41.22249984741211,38.34000015258789,41.03499984741211,18634400
2021-04-21,39.627498626708984,40.744998931884766,38.97999954223633,39.599998474121094,15251200
2021-04-22,37.79249954223633,39.775001525878906,36.71500015258789,39.775001525878906,17383200
2021-04-23,37.79499816894531,38.415000915527344,36.17499923706055,37.25,16116400
2021-04-26,42.23249816894531,43.66999816894531,37.189998626708984,37.744998931884766,42128400
2021-04-27,44.442501068115234,47.0,43.29249954223633,45.88750076293945,35730800
2021-04-28,44.64500045776367,45.494998931884766,41.50749969482422,43.025001525878906,23155600
2021-04-29,44.04750061035156,45.21500015258789,42.6875,44.13999938964844,15041200
2021-04-30,43.397499084472656,45.95000076293945,43.17499923706055,43.75,17734400
2021-05-03,40.54999923706055,44.372501373291016,39.90250015258789,44.372501373291016,21044000
2021-05-04,40.182498931884766,40.372501373291016,37.95000076293945,39.75,16030000
2021-05-05,39.869998931884766,41.375,39.58250045776367,40.45750045776367,11221600
2021-05-06,40.252498626708984,41.18000030517578,38.900001525878906,40.21500015258789,11771200
2021-05-07,40.27750015258789,41.852500915527344,39.375,40.02750015258789,11738400
2021-05-10,35.80500030517578,40.397499084472656,35.75,40.32749938964844,19226800
2021-05-11,36.72999954223633,37.625,34.125,34.25,18738400
2021-05-12,36.1974983215332,37.625,35.557498931884766,36.42499923706055,10926000
2021-05-13,41.125,42.48749923706055,36.60749816894531,36.86000061035156,35494000
2021-05-14,39.97999954223633,41.61750030517578,39.05500030517578,40.0,17174000
2021-05-17,45.150001525878906,45.625,39.75,39.962501525878906,29848400
2021-05-18,45.16749954223633,47.29999923706055,42.067501068115234,43.6349983215332,30954800
2021-05-19,42.20750045776367,44.744998931884766,41.037498474121094,42.997501373291016,19303600
2021-05-20,42.622501373291016,43.727500915527344,41.724998474121094,42.6974983215332,9912800
2021-05-21,44.1974983215332,44.810001373291016,42.58250045776367,42.75,14618800
2021-05-24,45.002498626708984,47.1150016784668,43.337501525878906,43.962501525878906,18657200
2021-05-25,52.35749816894531,54.27750015258789,45.25,45.25,59550000
2021-05-26,60.63999938964844,62.119998931884766,56.38750076293945,57.25,84479600
2021-05-27,63.532501220703125,66.0,56.75,57.45000076293945,62105200
2021-05-28,55.5,67.19999694824219,55.35749816894531,65.74250030517578,47005600
2021-06-01,62.255001068115234,63.744998931884766,56.76750183105469,58.369998931884766,38502400
2021-06-02,70.55999755859375,73.5,61.07500076293945,62.220001220703125,64076800
2021-06-03,64.54499816894531,68.60749816894531,60.529998779296875,66.42749786376953,32000000
2021-06-04,62.09000015258789,66.25,61.442501068115234,64.00499725341797,14550000
2021-06-07,70.00250244140625,70.5,63.79999923706055,64.5,24206000
2021-06-08,75.0,86.16500091552734,70.25,73.0,69756400
2021-06-09,75.63999938964844,82.0,72.87750244140625,75.77999877929688,53717200
2021-06-10,55.09749984741211,72.0,52.75,70.5,91920800
2021-06-11,58.334999084472656,60.282501220703125,51.532501220703125,55.587501525878906,62323200
2021-06-14,57.36000061035156,59.502498626708984,54.79999923706055,59.125,28530400
2021-06-15,55.625,57.3125,52.0,56.59000015258789,29207600
2021-06-16,55.74250030517578,57.182498931884766,52.25,53.810001373291016,22259200
2021-06-17,55.897499084472656,58.415000915527344,55.369998931884766,56.0,18434400
2021-06-18,53.45500183105469,55.872501373291016,53.25,55.04499816894531,17281200
2021-06-21,50.092498779296875,54.599998474121094,49.25,54.23749923706055,20480800
2021-06-22,55.099998474121094,56.470001220703125,52.29249954223633,54.432498931884766,32800800
2021-06-23,54.834999084472656,55.64250183105469,53.529998779296875,55.36249923706055,14220400
2021-06-24,53.07749938964844,56.86249923706055,52.900001525878906,55.290000915527344,15453200
2021-06-25,52.377498626708984,53.54999923706055,49.625,53.5,50770800
2021-06-28,53.3125,56.11249923706055,52.54999923706055,52.8125,19517600
2021-06-29,52.720001220703125,53.80500030517578,52.002498626708984,53.397499084472656,9920000
2021-06-30,53.53499984741211,53.81999969482422,51.73500061035156,52.42250061035156,10158400
2021-07-01,51.09000015258789,54.20750045776367,50.5,53.349998474121094,10968400
2021-07-02,50.70750045776367,51.36249923706055,49.125,51.20000076293945,10396400
2021-07-06,49.88999938964844,51.192501068115234,48.4275016784668,51.0,11072400
2021-07-07,47.665000915527344,49.375,44.38999938964844,49.0,16958000
2021-07-08,47.845001220703125,48.55500030517578,44.875,44.95750045776367,11430000
2021-07-09,47.807498931884766,48.69499969482422,46.6875,47.720001220703125,6331600
2021-07-12,47.3125,49.4375,46.85499954223633,47.85499954223633,6545200
2021-07-13,45.01499938964844,47.1974983215332,44.75,46.91999816894531,9591600
2021-07-14,41.904998779296875,45.595001220703125,41.26750183105469,45.122501373291016,15655200
2021-07-15,41.70500183105469,42.997501373291016,39.502498626708984,40.0,17194400
2021-07-16,42.2599983215332,44.86750030517578,41.57500076293945,42.537498474121094,13151600
2021-07-19,43.372501373291016,44.0,40.30500030517578,40.82500076293945,9747600
2021-07-20,47.79499816894531,48.40999984741211,43.10499954223633,43.474998474121094,12404400
2021-07-21,46.45249938964844,48.877498626708984,45.52750015258789,46.9474983215332,8916800
2021-07-22,44.712501525878906,46.92250061035156,44.037498474121094,46.32500076293945,5652000
2021-07-23,45.09000015258789,45.400001525878906,43.459999084472656,45.25,5264800
2021-07-26,45.98500061035156,46.5099983215332,44.689998626708984,45.09000015258789,5042400
2021-07-27,44.6349983215332,46.25,44.165000915527344,45.75,4859200
2021-07-28,42.279998779296875,44.279998779296875,41.067501068115234,43.93000030517578,16403200
2021-07-29,41.21500015258789,43.47249984741211,41.127498626708984,42.650001525878906,8960000
2021-07-30,40.279998779296875,41.80500030517578,39.717498779296875,41.25,9508400
2021-08-02,39.412498474121094,40.897499084472656,38.76499938964844,40.5,10131600
2021-08-03,38.1875,39.72249984741211,37.04999923706055,39.185001373291016,57802400
2021-08-04,36.70000076293945,39.4474983215332,36.42250061035156,38.182498931884766,9574000
2021-08-05,38.36000061035156,39.400001525878906,36.30500030517578,37.0,9648400
2021-08-06,37.942501068115234,39.125,37.57749938964844,38.647499084472656,5410800
2021-08-09,40.282501220703125,41.1775016784668,37.665000915527344,37.95000076293945,8996800
2021-08-10,39.76250076293945,41.724998474121094,38.837501525878906,40.34000015258789,6493200
2021-08-11,39.69499969482422,39.76250076293945,38.654998779296875,39.60749816894531,3781600
2021-08-12,40.587501525878906,41.06999969482422,39.33250045776367,39.970001220703125,5271200
2021-08-13,40.630001068115234,40.88750076293945,39.352500915527344,40.11750030517578,4059200
2021-08-16,40.98249816894531,42.470001220703125,39.790000915527344,40.25,6290400
2021-08-17,40.88750076293945,42.369998931884766,40.275001525878906,40.29750061035156,4863600
2021-08-18,39.26250076293945,41.400001525878906,39.1875,40.8125,5647200
2021-08-19,38.224998474121094,39.497501373291016,37.69499969482422,39.192501068115234,4786000
2021-08-20,39.82500076293945,40.022499084472656,38.310001373291016,38.45000076293945,4619600
2021-08-23,41.22249984741211,41.8224983215332,39.88750076293945,40.595001220703125,5372000
2021-08-24,52.5724983215332,56.25,41.287498474121094,41.5724983215332,58608800
2021-08-25,49.912498474121094,56.75,48.25,51.662498474121094,51444400
2021-08-26,51.30500030517578,54.25,49.75,50.16999816894531,24954400
2021-08-27,51.23749923706055,53.25,50.005001068115234,51.92499923706055,12923200
2021-08-30,52.29999923706055,54.54750061035156,50.755001068115234,51.25,13238400
2021-08-31,54.560001373291016,55.57500076293945,52.8650016784668,53.17499923706055,14298800
2021-09-01,53.24250030517578,57.86000061035156,52.005001068115234,56.0,17815200
2021-09-02,53.380001068115234,53.70000076293945,51.57500076293945,53.46500015258789,7408000
2021-09-03,50.6875,54.067501068115234,49.709999084472656,53.01250076293945,10634400
2021-09-07,49.75,52.474998474121094,49.025001525878906,51.5625,9985200
2021-09-08,49.70000076293945,51.720001220703125,47.66999816894531,50.46500015258789,20694400
2021-09-09,49.79499816894531,50.5,44.5,45.022499084472656,30046000
2021-09-10,47.602500915527344,50.540000915527344,47.5,49.602500915527344,12170400
2021-09-13,50.849998474121094,52.220001220703125,47.875,48.4375,17336400
2021-09-14,49.810001373291016,51.154998779296875,48.75,50.162498474121094,8566400
2021-09-15,51.130001068115234,51.217498779296875,48.4375,49.25,9241600
2021-09-16,51.592498779296875,54.13750076293945,50.287498474121094,50.58250045776367,12232800
2021-09-17,51.24250030517578,53.122501373291016,50.19499969482422,52.005001068115234,15783600
2021-09-20,48.04999923706055,50.712501525878906,46.13750076293945,50.0,15767200
2021-09-21,47.48749923706055,49.84000015258789,46.5,49.84000015258789,10535200
2021-09-22,47.53499984741211,48.375,46.5724983215332,47.40999984741211,9026400
2021-09-23,47.810001373291016,48.9375,47.650001525878906,48.08250045776367,6729200
2021-09-24,46.290000915527344,47.93000030517578,46.02750015258789,47.75,6743200
2021-09-27,47.369998931884766,48.01250076293945,46.467498779296875,46.47999954223633,5880400
2021-09-28,44.650001525878906,47.70249938964844,44.5,47.0,7082000
2021-09-29,43.97999954223633,46.119998931884766,43.65250015258789,45.022499084472656,7599600
2021-09-30,43.86750030517578,46.36249923706055,41.6974983215332,43.75,12682800
2021-10-01,44.227500915527344,44.872501373291016,43.0625,44.849998474121094,6204400
2021-10-04,42.84000015258789,44.23749923706055,42.692501068115234,43.98749923706055,4782800
2021-10-05,43.04499816894531,43.29249954223633,41.67499923706055,42.79750061035156,5263600
2021-10-06,42.76750183105469,43.2400016784668,41.45249938964844,42.51499938964844,4801200
2021-10-07,43.029998779296875,43.79999923706055,42.6349983215332,43.0,4637200
2021-10-08,43.16999816894531,43.93000030517578,42.779998779296875,43.125,3272800
2021-10-11,44.525001525878906,47.122501373291016,43.25,43.25,10739600
2021-10-12,43.95500183105469,45.44499969482422,43.45000076293945,45.125,4934800
2021-10-13,46.01499938964844,47.0525016784668,44.0,44.57500076293945,7711600
2021-10-14,45.95750045776367,47.54999923706055,45.650001525878906,45.939998626708984,6695600
2021-10-15,45.81999969482422,46.744998931884766,45.220001220703125,46.0,4800000
2021-10-18,46.505001068115234,47.467498779296875,45.63750076293945,45.73500061035156,6358400
2021-10-19,46.6974983215332,48.04499816894531,46.099998474121094,47.247501373291016,8282400
2021-10-20,46.130001068115234,47.0,45.494998931884766,46.58250045776367,9107600
2021-10-21,45.4275016784668,47.67499923706055,45.150001525878906,46.1775016784668,9609600
2021-10-22,42.45000076293945,44.872501373291016,41.95000076293945,44.525001525878906,11201600
2021-10-25,43.49250030517578,43.70000076293945,41.814998626708984,42.35499954223633,5771200
2021-10-26,44.459999084472656,46.25,43.125,43.34000015258789,8706800
2021-10-27,43.377498626708984,45.772499084472656,43.08250045776367,45.0,4428000
2021-10-28,45.712501525878906,45.78499984741211,43.75,43.790000915527344,6784800
2021-10-29,45.877498626708984,46.4375,44.5,45.70249938964844,9176000
2021-11-01,50.022499084472656,52.14250183105469,45.51250076293945,45.63249969482422,19776800
2021-11-02,51.747501373291016,52.98500061035156,47.92250061035156,49.837501525878906,15529200
2021-11-03,54.58250045776367,63.92250061035156,52.0625,53.5,45062400
2021-11-04,54.459999084472656,57.24250030517578,52.88750076293945,55.5,11632000
2021-11-05,53.3125,55.25,52.252498626708984,55.15999984741211,7242800
2021-11-08,54.65999984741211,56.2599983215332,53.002498626708984,53.125,8631600
2021-11-09,51.650001525878906,55.872501373291016,51.11000061035156,55.5,7381200
2021-11-10,49.79750061035156,51.84749984741211,49.125,50.529998779296875,5237600
2021-11-11,51.08000183105469,52.022499084472656,49.537498474121094,50.0,4317600
2021-11-12,50.525001525878906,51.34000015258789,49.470001220703125,50.53499984741211,3712000
2021-11-15,52.28499984741211,52.875,50.42250061035156,50.96500015258789,5865600
2021-11-16,51.79499816894531,53.14250183105469,50.907501220703125,52.255001068115234,4858400
2021-11-17,52.5,54.42499923706055,51.5,51.57500076293945,5410800
2021-11-18,52.529998779296875,53.78499984741211,51.875,52.5625,4017600
2021-11-19,57.20000076293945,57.34749984741211,52.0625,52.28499984741211,12136800
2021-11-22,61.88750076293945,62.40999984741211,57.4375,57.6150016784668,17485600
2021-11-23,53.474998474121094,63.04999923706055,53.13999938964844,60.959999084472656,13380800
2021-11-24,52.94499969482422,55.997501373291016,52.0,54.3125,5237600
2021-11-26,49.93000030517578,52.932498931884766,49.79999923706055,52.02000045776367,4941200
2021-11-29,50.502498626708984,51.977500915527344,50.23500061035156,51.0,4435200
2021-11-30,49.0525016784668,50.98749923706055,47.0,50.025001525878906,6895600
2021-12-01,44.959999084472656,50.02750015258789,44.252498626708984,49.849998474121094,9406000
2021-12-02,45.38999938964844,46.85749816894531,43.26750183105469,46.25,8348400
2021-12-03,43.09749984741211,45.98249816894531,39.76250076293945,45.25,16386800
2021-12-06,41.779998779296875,43.334999084472656,40.79999923706055,41.5,8914400
2021-12-07,44.45249938964844,45.494998931884766,42.627498626708984,43.79499816894531,7889600
2021-12-08,43.412498474121094,45.0625,42.9900016784668,44.150001525878906,10444800
2021-12-09,38.939998626708984,43.17250061035156,37.75,41.75,20337200
2021-12-10,39.752498626708984,40.57500076293945,37.0,39.95750045776367,18107600
2021-12-13,34.220001220703125,40.22249984741211,33.76750183105469,40.08250045776367,21944800
2021-12-14,36.92250061035156,37.592498779296875,32.375,32.75,26048400
2021-12-15,37.147499084472656,38.0,35.279998779296875,36.8650016784668,11064000
2021-12-16,36.147499084472656,38.61000061035156,35.532501220703125,38.23249816894531,8659200
2021-12-17,38.90999984741211,39.64250183105469,34.83250045776367,35.9375,17226800
2021-12-20,39.28499984741211,39.91999816894531,37.42499923706055,38.29750061035156,7314400
2021-12-21,39.529998779296875,40.0625,38.78499984741211,39.26499938964844,5720800
2021-12-22,38.5,39.787498474121094,38.029998779296875,39.58250045776367,4188800
2021-12-23,38.03499984741211,38.75,36.505001068115234,38.5,4222000
2021-12-27,37.07749938964844,38.154998779296875,35.0,38.0,6454400
2021-12-28,36.6150016784668,39.352500915527344,36.602500915527344,36.875,5324400
2021-12-29,38.48249816894531,38.872501373291016,35.53499984741211,36.962501525878906,8149600
2021-12-30,38.83250045776367,40.0,37.5,37.75,6247600
